,0,1,2,3,4,5,6,7,8,9
3,,,,,0.0021554971665812134,0.0007639107613712632,0.0012956307517074455,,,
5,,,,,0.0018199908072252578,0.0006071282440283245,0.0010835599654273928,,,
7,,,,,0.0015527021869071369,0.0005257892622615809,0.000938624221462436,,,
9,,,,,0.0013327892109315344,0.0004559119386201779,0.0007552695017925578,,,
