,0,1,2,3,4,5,6,7,8,9
3,0.004932182490752158,0.007030755389690447,0.004583552596456708,0.010439622117583112,,,,,,
5,0.005194805194805195,0.006566142334577896,0.0042520593222527304,0.010420538326902153,,,,,,
7,0.004732927653820149,0.00627506223036842,0.004157232134770401,0.010344606026857424,,,,,,
9,0.0049504950495049506,0.005975135458564638,0.0039008655045338183,0.010272247896670222,,,,,,
