,0,1,2,3,4,5,6,7,8,9
3,0.0039688684242695895,0.0006443943026747361,0.0005733703804431634,6.229903191600888e-05,5.7786598932594355e-05,5.5267525348354105e-05,6.019678374558174e-05,0.0005695517420878046,0.0006264996477727437,0.004020282532164756
5,0.002334797168116983,0.0005007880046543826,0.0002535608627864514,4.4318237775552745e-05,4.4356326927889166e-05,3.560682938987698e-05,3.7768765231153835e-05,0.00024015307317835108,0.0004851472449770531,0.0021718172857158333
7,0.0011739208957919451,0.0005574136008918618,0.00014615738936328527,0.0,3.3369520724697e-05,3.368583149865858e-05,2.5312610742672e-05,0.00013912949814643604,0.000339459774016779,0.0013143582306018855
9,0.0005973715651135006,0.0,0.00012006159276273381,0.0,2.4500646204543644e-05,2.880267288804401e-05,0.0,0.00011108231199318695,0.00020333468889792598,0.0
